5,0,16,16,336,32,336,31,8,8,8
5,0,16,16,320,48,320,47,4,4,4
5,0,16,16,336,48,336,47,6,5,5
5,0,16,16,352,32,352,31,9,9,9
5,0,16,16,368,32,368,31,7,7,6
5,0,16,16,352,48,352,47,10,10,11
5,0,16,16,368,48,368,47,9,9,10
5,0,16,16,384,0,384,-1,10,7,7
5,0,16,16,400,0,400,-1,7,6,6
5,0,16,16,384,16,384,15,5,3,5
5,0,16,16,400,16,400,15,5,3,5
5,0,16,16,416,0,416,-1,10,11,13
5,0,16,16,432,0,432,-1,21,19,23
5,0,16,16,416,16,416,15,6,5,5
5,0,16,16,432,16,432,15,6,5,8
5,0,16,16,384,32,384,30,7,8,9
5,0,16,16,400,32,400,31,3,3,4
5,0,16,16,384,48,384,47,4,4,5
5,0,16,16,400,48,400,47,9,8,11
5,0,16,16,416,32,416,31,5,6,5
5,0,16,16,432,32,432,31,4,5,5
5,0,16,16,416,48,416,47,11,10,13
5,0,16,16,432,48,432,47,16,14,15
5,0,16,16,448,0,448,-1,10,13,12
5,0,16,16,464,0,464,-2,11,13,10
5,0,16,16,448,16,448,15,5,5,7
5,0,16,16,464,16,464,14,14,15,13
5,0,16,16,480,0,480,-2,22,29,32
5,0,16,16,496,0,496,-2,16,21,20
5,0,16,16,480,16,480,14,13,13,14
5,0,16,16,496,16,496,14,5,5,9
5,0,16,16,448,32,448,30,8,9,8
5,0,16,16,464,32,464,31,3,4,5
5,0,16,16,448,48,448,47,19,19,21
5,0,16,16,464,48,464,47,12,11,13
5,0,16,16,480,32,480,30,7,7,8
5,0,16,16,496,32,496,30,9,9,11
5,0,16,16,480,48,480,47,5,5,6
5,0,16,16,496,48,496,46,10,10,11
5,0,16,16,512,0,512,-2,17,20,17
5,0,16,16,528,0,528,-1,6,7,7
5,0,16,16,512,16,512,14,8,7,14
5,0,16,16,528,16,528,14,9,9,11
5,0,16,16,544,0,544,-1,7,6,7
5,0,16,16,560,0,560,-1,6,7,6
5,0,16,16,544,16,544,15,5,4,6
5,0,16,16,560,16,560,14,4,4,4
5,0,16,16,512,32,512,30,12,13,15
5,0,16,16,528,32,528,31,5,4,6
5,0,16,16,512,48,512,46,6,7,7
5,0,16,16,528,48,528,46,9,9,11
5,0,16,16,544,32,544,31,7,5,5
5,0,16,16,560,32,560,30,5,5,7
5,0,16,16,544,48,544,46,11,13,14
5,0,16,16,560,48,560,46,11,12,15
5,0,16,16,576,0,576,-1,13,14,17
5,0,16,16,592,0,592,-1,21,21,21
5,0,16,16,576,16,576,15,6,6,6
5,0,16,16,592,16,592,15,14,13,13
5,0,16,16,608,0,608,-1,24,22,22
5,0,16,16,624,0,624,-1,27,26,26
5,0,16,16,608,16,608,15,22,22,22
5,0,16,16,624,16,624,15,17,17,17
5,0,16,16,576,32,576,31,7,5,6
5,0,16,16,592,32,592,31,11,9,9
5,0,16,16,576,48,576,47,10,10,10
5,0,16,16,592,48,592,47,16,15,15
5,0,16,16,608,32,608,31,23,23,23
5,0,16,16,624,32,624,31,10,11,10
5,0,16,16,608,48,608,47,14,13,14
5,0,16,16,624,48,624,47,7,7,7
5,0,16,16,640,0,640,-1,27,25,25
5,0,16,16,656,0,656,-1,14,13,13
5,0,16,16,640,16,640,15,10,10,10
5,0,16,16,656,16,656,15,13,12,13
5,0,16,16,672,0,672,-2,14,14,12
5,0,16,16,688,0,688,-2,15,16,13
5,0,16,16,672,16,672,14,8,8,8
5,0,16,16,688,16,688,14,11,10,10
5,0,16,16,640,32,640,31,6,6,6
5,0,16,16,656,32,656,31,15,14,15
5,0,16,16,640,48,640,47,12,12,12
5,0,16,16,656,48,656,47,14,14,15
5,0,16,16,672,32,672,30,9,9,9
5,0,16,16,688,32,688,31,8,8,8
5,0,16,16,672,48,672,46,10,10,10
5,0,16,16,688,48,688,46,13,13,14
5,0,16,16,704,0,704,-2,14,14,10
5,0,16,16,720,0,720,-2,22,21,16
5,0,16,16,704,16,704,14,11,11,10
5,0,16,16,720,16,720,14,17,15,15
5,0,16,16,736,0,736,-2,26,26,26
5,0,16,16,752,0,752,-1,25,24,25
5,0,16,16,736,16,736,15,14,12,13
5,0,16,16,752,16,752,15,21,20,21
5,0,16,16,704,32,704,30,13,13,12
5,0,16,16,720,32,720,30,17,15,16
5,0,16,16,704,48,704,46,13,13,13
5,0,16,16,720,48,720,46,15,14,13
5,0,16,16,736,32,736,31,13,12,11
5,0,16,16,752,32,752,31,17,16,17
5,0,16,16,736,48,736,47,13,12,13
5,0,16,16,752,48,752,47,14,13,14
5,0,16,16,768,0,768,-1,26,24,24
5,0,16,16,784,0,784,-1,21,19,19
5,0,16,16,768,16,768,15,15,14,16
5,0,16,16,784,16,784,15,17,17,18
5,0,16,16,800,0,800,-1,27,23,23
5,0,16,16,816,0,816,-1,32,31,31
5,0,16,16,800,16,800,15,21,17,17
5,0,16,16,816,16,816,14,42,39,40
5,0,16,16,768,32,768,31,11,9,13
5,0,16,16,784,32,784,31,17,17,17
5,0,16,16,768,48,768,47,9,9,10
5,0,16,16,784,48,784,47,6,6,7
5,0,16,16,800,32,800,31,14,14,16
5,0,16,16,816,32,816,31,13,13,13
5,0,16,16,800,48,800,47,8,8,9
5,0,16,16,816,48,816,47,9,9,11
5,0,16,16,832,0,832,-1,28,28,29
5,0,8,8,848,0,848,-1,29,27,26
5,0,8,8,848,8,848,7,15,13,12
5,0,16,16,832,16,832,15,20,19,19
5,0,8,8,848,16,848,15,15,13,13
5,0,8,8,848,24,848,23,10,10,9
5,0,16,16,832,32,832,31,13,12,15
5,0,8,8,848,32,848,31,10,9,11
5,0,8,8,848,40,848,39,18,16,17
5,0,8,8,832,48,832,47,15,15,16
5,0,8,8,840,48,840,47,22,19,21
5,0,8,8,832,56,832,55,17,16,16
5,0,8,8,840,56,840,55,18,15,16
5,0,8,8,848,48,848,47,4,4,4
5,0,8,8,848,56,848,55,6,5,6
5,0,16,16,0,64,0,63,11,11,11
5,0,16,16,16,64,16,63,14,14,14
5,0,16,16,0,80,0,79,14,14,14
5,0,16,16,16,80,16,79,13,13,13
5,0,16,16,32,64,32,63,15,15,15
5,0,16,16,48,64,48,63,15,15,15
5,0,16,16,32,80,32,79,13,12,12
5,0,16,16,48,80,48,79,11,11,12
5,0,16,16,0,96,0,95,13,13,13
5,0,16,16,16,96,16,95,11,11,11
5,0,16,16,0,112,0,111,11,11,12
5,0,16,16,16,112,16,111,6,6,8
5,0,16,16,32,96,32,95,12,11,12
5,0,16,16,48,96,48,95,7,7,7
5,0,16,16,32,112,32,111,7,7,8
5,0,16,16,48,112,48,111,11,9,9
5,0,16,16,64,64,64,63,20,20,20
5,0,16,16,80,64,80,63,10,10,10
5,0,16,16,64,80,64,79,15,15,15
5,0,16,16,80,80,80,79,11,10,10
5,0,16,16,96,64,96,63,12,11,11
5,0,16,16,112,64,112,63,15,15,15
5,0,16,16,96,80,96,79,13,12,12
5,0,16,16,112,80,112,79,9,8,9
5,0,16,16,64,96,64,95,11,10,10
5,0,16,16,80,96,80,95,10,10,11
5,0,16,16,64,112,64,111,12,11,11
5,0,16,16,80,112,80,111,11,11,11
5,0,16,16,96,96,96,95,12,11,12
5,0,16,16,112,96,112,95,6,6,7
5,0,16,16,96,112,96,111,9,9,8
5,0,16,16,112,112,112,111,6,6,7
5,0,16,16,128,64,128,63,5,5,6
5,0,16,16,144,64,144,63,8,8,9
5,0,16,16,128,80,128,79,8,9,9
5,0,16,16,144,80,144,79,8,8,8
5,0,16,16,160,64,160,63,11,11,12
5,0,16,16,176,64,176,63,7,7,7
5,0,16,16,160,80,160,79,13,12,12
5,0,16,16,176,80,176,79,6,6,6
5,0,16,16,128,96,128,95,12,12,12
5,0,16,16,144,96,144,95,8,8,8
5,0,16,16,128,112,128,111,12,12,12
5,0,16,16,144,112,144,111,8,8,8
5,0,16,16,160,96,160,95,8,8,8
5,0,16,16,176,96,176,95,12,12,12
5,0,16,16,160,112,160,111,7,7,7
5,0,16,16,176,112,176,111,13,12,13
5,0,16,16,192,64,192,63,7,7,7
5,0,16,16,208,64,208,63,7,7,8
5,0,16,16,192,80,192,79,7,7,8
5,0,16,16,208,80,208,79,5,5,5
5,0,16,16,224,64,224,63,9,8,8
5,0,16,16,240,64,240,63,6,6,6
5,0,16,16,224,80,224,79,9,9,9
5,0,16,16,240,80,240,79,6,6,6
5,0,16,16,192,96,192,95,9,9,10
5,0,16,16,208,96,208,95,8,8,8
5,0,16,16,192,112,192,111,9,9,9
5,0,16,16,208,112,208,111,8,8,8
5,0,16,16,224,96,224,95,7,7,7
5,0,16,16,240,96,240,95,6,6,6
5,0,16,16,224,112,224,111,9,9,9
5,0,16,16,240,112,240,111,6,6,6
5,0,16,16,256,64,256,62,12,13,13
5,0,16,16,272,64,272,62,15,15,15
5,0,16,16,256,80,256,79,6,6,7
5,0,16,16,272,80,272,79,5,5,5
5,0,16,16,288,64,288,63,7,6,7
5,0,16,16,304,64,304,63,8,7,9
5,0,16,16,288,80,288,79,5,5,7
5,0,16,16,304,80,304,79,7,6,9
5,0,16,16,256,96,256,95,5,5,5
5,0,16,16,272,96,272,95,6,6,6
5,0,16,16,256,112,256,111,6,6,6
5,0,16,16,272,112,272,111,7,7,7
5,0,16,16,288,96,288,95,6,6,7
5,0,16,16,304,96,304,95,5,4,8
5,0,16,16,288,112,288,111,7,6,8
5,0,16,16,304,112,304,111,7,5,8
5,0,16,16,320,64,320,63,6,5,7
5,0,16,16,336,64,336,63,7,7,10
5,0,16,16,320,80,320,79,7,7,8
5,0,16,16,336,80,336,79,9,9,12
5,0,16,16,352,64,352,63,11,11,12
5,0,16,16,368,64,368,63,15,15,15
5,0,16,16,352,80,352,79,11,9,10
5,0,16,16,368,80,368,79,14,10,12
5,0,16,16,320,96,320,95,6,6,9
5,0,16,16,336,96,336,95,8,8,10
5,0,16,16,320,112,320,111,6,5,8
5,0,16,16,336,112,336,111,8,8,11
5,0,16,16,352,96,352,95,9,8,10
5,0,16,16,368,96,368,95,9,9,8
5,0,16,16,352,112,352,111,9,8,11
5,0,16,16,368,112,368,111,13,11,13
5,0,16,16,384,64,384,63,6,6,6
5,0,16,16,400,64,400,63,14,14,16
5,0,16,16,384,80,384,79,11,10,11
5,0,16,16,400,80,400,79,6,6,6
5,0,16,16,416,64,416,63,15,13,13
5,0,16,16,432,64,432,63,14,12,13
5,0,16,16,416,80,416,79,14,12,14
5,0,16,16,432,80,432,79,10,8,11
5,0,16,16,384,96,384,95,9,7,9
5,0,16,16,400,96,400,95,13,11,13
5,0,16,16,384,112,384,111,8,8,8
5,0,16,16,400,112,400,111,13,11,12
5,0,16,16,416,96,416,94,37,33,34
5,0,16,16,432,96,432,95,10,9,10
5,0,16,16,416,112,416,111,8,7,9
5,0,16,16,432,112,432,111,10,9,10
5,0,16,16,448,64,448,63,14,13,14
5,0,16,16,464,64,464,63,14,12,12
5,0,16,16,448,80,448,79,26,25,26
5,0,16,16,464,80,464,79,11,11,11
5,0,16,16,480,64,480,63,8,6,7
5,0,16,16,496,64,496,63,13,12,13
5,0,16,16,480,80,480,79,15,13,13
5,0,16,16,496,80,496,79,12,11,13
5,0,16,16,448,96,448,95,18,18,20
5,0,16,16,464,96,464,95,14,12,12
5,0,16,16,448,112,448,111,19,18,19
5,0,16,16,464,112,464,111,15,15,16
5,0,16,16,480,96,480,95,13,11,11
5,0,16,16,496,96,496,95,15,13,14
5,0,16,16,480,112,480,111,18,17,17
5,0,16,16,496,112,496,111,13,13,13
5,0,16,16,512,64,512,63,15,12,15
5,0,16,16,528,64,528,63,8,7,9
5,0,16,16,512,80,512,79,9,8,8
5,0,16,16,528,80,528,79,7,6,6
5,0,16,16,544,64,544,63,3,3,6
5,0,16,16,560,64,560,63,5,5,7
5,0,16,16,544,80,544,79,2,2,4
5,0,16,16,560,80,560,78,8,9,9
5,0,16,16,512,96,512,95,7,6,7
5,0,16,16,528,96,528,95,7,6,8
5,0,16,16,512,112,512,111,15,12,12
5,0,16,16,528,112,528,111,5,5,6
5,0,16,16,544,96,544,94,6,6,10
5,0,16,16,560,96,560,94,10,11,12
5,0,16,16,544,112,544,111,10,9,13
5,0,16,16,560,112,560,111,3,3,4
5,0,16,16,576,64,576,62,13,13,14
5,0,16,16,592,64,592,63,6,6,7
5,0,16,16,576,80,576,78,8,8,9
5,0,16,16,592,80,592,78,8,8,8
5,0,16,16,608,64,608,63,13,13,14
5,0,16,16,624,64,624,63,7,7,7
5,0,16,16,608,80,608,79,16,16,16
5,0,16,16,624,80,624,79,8,8,11
5,0,16,16,576,96,576,94,15,15,16
5,0,16,16,592,96,592,95,4,5,5
5,0,16,16,576,112,576,111,15,14,15
5,0,16,16,592,112,592,111,6,6,7
5,0,16,16,608,96,608,95,7,7,7
5,0,16,16,624,96,624,95,12,11,13
5,0,16,16,608,112,608,110,8,8,8
5,0,16,16,624,112,624,111,9,8,9
5,0,16,16,640,64,640,63,20,18,19
5,0,16,16,656,64,656,63,12,12,12
5,0,16,16,640,80,640,79,7,7,9
5,0,16,16,656,80,656,79,11,10,11
5,0,16,16,672,64,672,63,6,6,6
5,0,16,16,688,64,688,62,14,15,14
5,0,16,16,672,80,672,79,8,8,8
5,0,16,16,688,80,688,78,15,15,15
5,0,16,16,640,96,640,95,9,8,10
5,0,16,16,656,96,656,94,16,16,16
5,0,16,16,640,112,640,111,13,12,12
5,0,16,16,656,112,656,110,9,9,9
5,0,16,16,672,96,672,94,15,15,15
5,0,16,16,688,96,688,94,14,15,14
5,0,16,16,672,112,672,110,8,8,8
5,0,16,16,688,112,688,110,13,13,13
5,0,16,16,704,64,704,62,13,13,13
5,0,16,16,720,64,720,62,14,13,13
5,0,16,16,704,80,704,78,15,15,14
5,0,16,16,720,80,720,78,9,9,12
5,0,16,16,736,64,736,63,7,7,8
5,0,16,16,752,64,752,63,7,6,7
5,0,16,16,736,80,736,79,8,6,10
5,0,16,16,752,80,752,79,4,4,6
5,0,16,16,704,96,704,94,15,15,15
5,0,16,16,720,96,720,94,7,7,11
5,0,16,16,704,112,704,111,12,12,12
5,0,16,16,720,112,720,111,5,5,8
5,0,16,16,736,96,736,95,4,4,7
5,0,16,16,752,96,752,95,6,6,7
5,0,16,16,736,112,736,111,5,4,6
5,0,16,16,752,112,752,111,4,4,4
5,0,16,16,768,64,768,63,4,4,4
5,0,16,16,784,64,784,63,10,10,12
5,0,16,16,768,80,768,79,7,7,8
5,0,16,16,784,80,784,79,7,6,8
5,0,16,16,800,64,800,63,9,9,9
5,0,16,16,816,64,816,63,14,13,14
5,0,16,16,800,80,800,79,9,8,9
5,0,16,16,816,80,816,79,18,17,17
5,0,16,16,768,96,768,95,5,4,5
5,0,16,16,784,96,784,95,4,4,6
5,0,16,16,768,112,768,111,4,4,5
5,0,16,16,784,112,784,111,12,12,15
5,0,16,16,800,96,800,95,15,14,15
5,0,16,16,816,96,816,95,19,18,19
5,0,16,16,800,112,800,111,13,13,14
5,0,16,16,816,112,816,111,12,11,12
5,0,16,16,832,64,832,63,16,16,16
5,0,8,8,848,64,848,63,4,4,5
5,0,8,8,848,72,848,71,11,9,9
5,0,16,16,832,80,832,79,20,19,19
5,0,8,8,848,80,848,79,16,16,15
5,0,8,8,848,88,848,86,26,27,26
5,0,16,16,832,96,832,95,19,17,18
5,0,8,8,848,96,848,95,9,9,10
5,0,8,8,848,104,848,103,4,4,4
5,0,16,16,832,112,832,111,11,10,11
5,0,8,8,848,112,848,111,14,12,12
5,0,8,8,848,120,848,119,7,8,7
5,0,16,16,0,128,0,127,12,11,11
5,0,16,16,16,128,16,127,10,9,10
5,0,16,16,0,144,0,143,9,9,9
5,0,16,16,16,144,16,143,11,9,9
5,0,16,16,32,128,32,127,8,8,10
5,0,16,16,48,128,48,127,8,7,8
5,0,16,16,32,144,32,143,7,6,6
5,0,16,16,48,144,48,143,6,6,6
5,0,16,16,0,160,0,159,5,5,7
5,0,16,16,16,160,16,159,6,5,7
5,0,16,16,0,176,0,175,9,9,9
5,0,16,16,16,176,16,175,6,6,8
5,0,16,16,32,160,32,159,6,5,10
5,0,16,16,48,160,48,159,4,4,9
5,0,16,16,32,176,32,175,7,6,9
5,0,16,16,48,176,48,175,6,6,8
5,0,16,16,64,128,64,127,10,9,9
5,0,16,16,80,128,80,127,12,11,12
5,0,16,16,64,144,64,143,6,6,6
5,0,16,16,80,144,80,143,7,6,7
5,0,16,16,96,128,96,127,11,9,10
5,0,16,16,112,128,112,127,6,6,7
5,0,16,16,96,144,96,143,7,7,8
5,0,16,16,112,144,112,143,4,4,5
5,0,16,16,64,160,64,159,5,5,7
5,0,16,16,80,160,80,159,6,6,9
5,0,16,16,64,176,64,175,7,7,7
5,0,16,16,80,176,80,175,6,6,6
5,0,16,16,96,160,96,159,5,5,12
5,0,16,16,112,160,112,159,5,5,5
5,0,16,16,96,176,96,175,6,6,8
5,0,16,16,112,176,112,175,4,4,5
5,0,16,16,128,128,128,127,8,8,8
5,0,16,16,144,128,144,127,12,12,13
5,0,16,16,128,144,128,143,7,7,11
5,0,16,16,144,144,144,143,6,5,9
5,0,16,16,160,128,160,127,9,9,10
5,0,16,16,176,128,176,127,10,9,10
5,0,16,16,160,144,160,143,7,6,7
5,0,16,16,176,144,176,143,6,6,8
5,0,16,16,128,160,128,159,8,8,11
5,0,16,16,144,160,144,159,7,7,11
5,0,16,16,128,176,128,175,8,7,9
5,0,16,16,144,176,144,175,6,5,8
5,0,16,16,160,160,160,159,7,6,9
5,0,16,16,176,160,176,159,6,5,6
5,0,16,16,160,176,160,175,7,6,8
5,0,16,16,176,176,176,175,5,4,6
5,0,16,16,192,128,192,127,11,11,12
5,0,16,16,208,128,208,127,7,6,7
5,0,16,16,192,144,192,143,8,8,8
5,0,16,16,208,144,208,143,7,7,9
5,0,16,16,224,128,224,127,10,10,10
5,0,16,16,240,128,240,127,6,6,6
5,0,16,16,224,144,224,143,8,8,8
5,0,16,16,240,144,240,143,5,5,5
5,0,16,16,192,160,192,159,4,3,4
5,0,16,16,208,160,208,159,7,5,9
5,0,16,16,192,176,192,175,4,4,5
5,0,16,16,208,176,208,175,4,4,6
5,0,16,16,224,160,224,159,6,6,6
5,0,16,16,240,160,240,159,6,6,6
5,0,16,16,224,176,224,175,6,5,8
5,0,16,16,240,176,240,175,6,6,6
5,0,16,16,256,128,256,127,5,5,5
5,0,16,16,272,128,272,127,6,6,6
5,0,16,16,256,144,256,143,5,5,6
5,0,16,16,272,144,272,143,6,6,6
5,0,16,16,288,128,288,127,8,8,9
5,0,16,16,304,128,304,127,7,7,9
5,0,16,16,288,144,288,143,6,6,7
5,0,16,16,304,144,304,143,6,6,8
5,0,16,16,256,160,256,159,6,6,6
5,0,16,16,272,160,272,159,6,6,7
5,0,16,16,256,176,256,175,6,6,6
5,0,16,16,272,176,272,175,6,6,6
5,0,16,16,288,160,288,159,7,7,7
5,0,16,16,304,160,304,159,5,5,9
5,0,16,16,288,176,288,175,6,6,7
5,0,16,16,304,176,304,175,5,4,6
5,0,16,16,320,128,320,127,6,6,7
5,0,16,16,336,128,336,127,7,6,9
5,0,16,16,320,144,320,143,5,5,6
5,0,16,16,336,144,336,143,6,5,9
5,0,16,16,352,128,352,127,6,5,7
5,0,16,16,368,128,368,127,10,9,10
5,0,16,16,352,144,352,143,9,7,10
5,0,16,16,368,144,368,143,10,9,10
5,0,16,16,320,160,320,159,6,6,9
5,0,16,16,336,160,336,159,5,5,9
5,0,16,16,320,176,320,175,5,5,8
5,0,16,16,336,176,336,175,5,5,8
5,0,16,16,352,160,352,159,7,7,10
5,0,16,16,368,160,368,159,8,7,10
5,0,16,16,352,176,352,175,8,8,9
5,0,16,16,368,176,368,175,6,6,9
5,0,16,16,384,128,384,127,10,10,11
5,0,16,16,400,128,400,127,9,8,9
5,0,16,16,384,144,384,143,10,9,11
5,0,16,16,400,144,400,143,7,6,6
5,0,16,16,416,128,416,127,10,10,11
5,0,16,16,432,128,432,127,13,12,13
5,0,16,16,416,144,416,143,8,6,6
5,0,16,16,432,144,432,143,10,8,11
5,0,16,16,384,160,384,159,12,10,12
5,0,16,16,400,160,400,159,9,8,11
5,0,16,16,384,176,384,175,10,9,11
5,0,16,16,400,176,400,175,9,7,9
5,0,16,16,416,160,416,159,11,9,11
5,0,16,16,432,160,432,159,11,10,13
5,0,16,16,416,176,416,175,8,8,12
5,0,16,16,432,176,432,175,8,7,10
5,0,16,16,448,128,448,127,9,7,8
5,0,16,16,464,128,464,127,15,14,14
5,0,16,16,448,144,448,143,5,4,4
5,0,16,16,464,144,464,143,6,7,8
5,0,16,16,480,128,480,127,10,9,12
5,0,16,16,496,128,496,127,10,9,10
5,0,16,16,480,144,480,143,9,7,8
5,0,16,16,496,144,496,143,8,7,9
5,0,16,16,448,160,448,159,8,6,7
5,0,16,16,464,160,464,159,13,11,13
5,0,16,16,448,176,448,175,10,9,11
5,0,16,16,464,176,464,175,11,9,11
5,0,16,16,480,160,480,159,11,10,10
5,0,16,16,496,160,496,159,11,10,10
5,0,16,16,480,176,480,175,8,8,9
5,0,16,16,496,176,496,175,8,7,7
5,0,16,16,512,128,512,127,8,7,8
5,0,16,16,528,128,528,127,11,10,11
5,0,16,16,512,144,512,143,6,5,7
5,0,16,16,528,144,528,143,6,5,7
5,0,16,16,544,128,544,127,11,10,11
5,0,16,16,560,128,560,127,3,3,4
5,0,16,16,544,144,544,143,5,5,6
5,0,16,16,560,144,560,143,3,3,3
5,0,16,16,512,160,512,159,10,9,10
5,0,16,16,528,160,528,159,6,6,7
5,0,16,16,512,176,512,175,7,7,8
5,0,16,16,528,176,528,175,6,6,8
5,0,16,16,544,160,544,159,5,4,4
5,0,16,16,560,160,560,159,5,5,5
5,0,16,16,544,176,544,175,5,5,5
5,0,16,16,560,176,560,175,8,8,8
5,0,16,16,576,128,576,127,13,12,12
5,0,16,16,592,128,592,127,8,8,9
5,0,16,16,576,144,576,143,5,5,9
5,0,16,16,592,144,592,143,6,6,6
5,0,16,16,608,128,608,127,7,7,7
5,0,16,16,624,128,624,127,6,6,6
5,0,16,16,608,144,608,143,5,5,5
5,0,16,16,624,144,624,142,7,7,7
5,0,16,16,576,160,576,159,8,8,10
5,0,16,16,592,160,592,159,6,6,6
5,0,16,16,576,176,576,175,6,6,7
5,0,16,16,592,176,592,175,5,5,6
5,0,16,16,608,160,608,159,12,12,13
5,0,16,16,624,160,624,159,6,6,7
5,0,16,16,608,176,608,175,8,7,8
5,0,16,16,624,176,624,175,6,5,6
5,0,16,16,640,128,640,127,13,12,13
5,0,16,16,656,128,656,126,10,10,10
5,0,16,16,640,144,640,142,7,7,8
5,0,16,16,656,144,656,142,11,11,11
5,0,16,16,672,128,672,126,11,11,11
5,0,16,16,688,128,688,126,15,15,15
5,0,16,16,672,144,672,142,12,12,12
5,0,16,16,688,144,688,142,14,14,13
5,0,16,16,640,160,640,158,8,8,8
5,0,16,16,656,160,656,158,14,14,14
5,0,16,16,640,176,640,174,9,9,9
5,0,16,16,656,176,656,174,11,12,12
5,0,16,16,672,160,672,158,13,13,13
5,0,16,16,688,160,688,158,14,14,14
5,0,16,16,672,176,672,174,17,17,17
5,0,16,16,688,176,688,174,14,14,14
5,0,16,16,704,128,704,126,16,16,16
5,0,16,16,720,128,720,127,8,8,9
5,0,16,16,704,144,704,143,10,9,10
5,0,16,16,720,144,720,143,5,5,5
5,0,16,16,736,128,736,127,9,9,11
5,0,16,16,752,128,752,127,10,9,12
5,0,16,16,736,144,736,143,6,6,7
5,0,16,16,752,144,752,143,6,6,8
5,0,16,16,704,160,704,159,9,8,9
5,0,16,16,720,160,720,159,3,3,4
5,0,16,16,704,176,704,174,16,16,17
5,0,16,16,720,176,720,174,10,11,14
5,0,16,16,736,160,736,159,5,5,7
5,0,16,16,752,160,752,159,6,6,6
